ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
3917,2013-04-07,,,Local,Denuncia ante entidades nacionales y/o entidades internacionales,,12 trabajadores y trabajadoras de Ticofrut S.A.,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Contra el despido de 12 trabajadores y trabajadoras.,Defensa del trabajo y las condiciones laborales,Creación de fuentes de empleo y lucha contra el desempleo,Ticofrut S.A.,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de 12 trabajadores y trabajadoras que laboran en la Finca 12, ubicada en Los Chiles, provincia de Alajuela, propiedad de la agroempresa Ticofrut S.A., presentan una demanda contra esta empresa. La demanda presentada ante el MTSS obedece a que estos fueron despedidos, desde diciembre pasado, sin ningún reconocimiento. El monto económico reclamado por las y los demandantes asciende a los ¢82 millones de colones, sin contar las deudas que la empresa debería a la CCSS y al INS. Este día, el MTSS llama a una conciliación entre las partes, sin embargo, representantes de la empresa comunican que ""no les interesa"".",La Extra: DEMANDAN A TICOFRUT (2013-03-08)
4010,2013-04-13,,,No registrada,Declaración pública,,CORBANA,Grupos y/u organizaciones de empresarios y empresarias,Del sector agrícola o agroindustrial,Aprobar el AACUE.,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En favor de leyes, reglamentos, planes y/o decretos",Asamblea Legislativa de la Administración Chinchilla Miranda,Gobierno en general,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Jorge Sauma, gerente general de la CORBANA, declara que su organización le está solicitando a las y los diputados la votación del AACUE para antes del 15 de mayo, fecha en la que vence el plazo para que el país entre en el acuerdo multilateral. Sauma manifiesta que ""venimos de una larga guerra del banano en la Unión Europea y el AACUE nos da un preferencia arancelaria, lo que beneficiaría a más de 22 mil familias que dependen directamente de esta actividad. El banano es el principal producto agrícola de exportación, generó $822 millones por concepto de divisas en el año 2012 y prácticamente la mitad va a Europa. Si se considera esta cifra en los últimos 5 años son cerca de $2.000 millones que se dejarían de percibir, pues definitivamente sin el AACUE no se podría ingresar a este mercado"".",La Extra: BANANEROS EXIGEN APROBACIÓN DE AACUE (2013-04-13)
4621,2013-08-03,Limón,,Regional,Declaración pública,,Vecinas y vecinos del cantón de Pococí,Grupos y/u organizaciones de vecinos y vecinas,,Exigir cese a la expansión piñera en Pococí,Defensa del ambiente,Lucha contra la contaminación ambiental,Municipalidad,Gobierno local en general,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"Comunidades de  Llano Bonito, Sector Nueve, Santa Rosa de La Rita, Aguas Frías de Roxana, La Curia, San Luis de Jiménez y Parismina, todas del cantón de Pococí de la provincia de Limón, convocan a una marcha  para exigir a la Municipalidad y al Gobierno que tome acciones contra la expansión del monocultivo de piña en el cantón. Ademas, las comunidades denuncian la contaminación del agua por la aplicación de químicos en los cultivos de piña, situación que ha afectado el suministros de agua en los acueductos de diversas comunidades del cantón.",CR Hoy: CONVOCAN A MARCHA CONTRA LAS PIÑERAS EN POCOCÍ (2013-08-03)
4632,2013-08-06,Limón,Pococí,Regional,Concentración,,"Vecinas y Vecinos de varias comunidades de Pococí y Guácimo, Limón",Grupos y/u organizaciones de vecinos y vecinas,,Detener la expansión del monocultivo de piña.,Defensa del ambiente,Lucha contra la contaminación ambiental,Administración Chinchilla Miranda,Gobierno en general,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"En el cantón de Pococí, provincia de Limón, se desarrolla la marcha contra la expansión del monocultivo de piña anunciada el día anterior. Participan vecinas y vecinos de comunidades como Llano Bonito, Sector Nueve, Santa Rosa, Aguas Frías, La Curia, Parismina y San Luis de Jiménez. Luego de marchar, las y los manifestantes se concentran en el parque de la comunidad y luego participan en la sesión del Concejo Municipal de Pococí.",La Extra: VECINOS DE POCOCÍ LEVANTAN LA VOZ (2013-08-06)
4634,2013-08-06,Limón,Pococí,Regional,Marcha,,"Vecinas y Vecinos de varias comunidades de Pococí y Guácimo, Limón",Grupos y/u organizaciones de vecinos y vecinas,,Detener la expansión del monocultivo de piña.,Defensa del ambiente,Lucha contra la contaminación ambiental,Administración Chinchilla Miranda,Gobierno en general,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"En el cantón de Pococí, provincia de Limón, se desarrolla la marcha contra la expansión del monocultivo de piña anunciada el día anterior. Participan vecinas y vecinos de comunidades como Llano Bonito, Sector Nueve, Santa Rosa, Aguas Frías, La Curia, Parismina y San Luis de Jiménez. Luego de marchar, las y los manifestantes se concentran en el parque de la comunidad y luego participan en la sesión del Concejo Municipal de Pococí.",La Extra: VECINOS DE POCOCÍ LEVANTAN LA VOZ (2013-08-06)
5303,2017-08-25,,,Nacional,Marcha,,Organizaciones que conforman la Campaña “Por la Libertad Sindical en la Empresa Privada” ,Grupos y/u organizaciones de ciudadanos y ciudadanas,,Denunciar persecución sindical y contaminación ambiental por empresas piñeras,Defensa del trabajo y las condiciones laborales,Defensa de las libertades sindicales,Administración Solís Rivera,Gobierno en general,No registrada/no existente,Participación conjunta,Particular,No registrado o no existente,"Organizaciones que conforman la Campaña “Por la Libertad Sindical en la Empresa Privada” convocan a una concentración para este día, con el objetivo de manifestar su rechazo contra las políticas antisindicales y de contaminación medioambiental que realizan las empresas piñeras. Esta manifestación es convocada en la Fuente de la Hispanidad, en San Pedro de Montes de Oca, tras las reciente acción de un artista que tiñó de color rojo el agua de la fuente para generar reflexión sobre la contaminación del agua y la violencia que ejercen las empresas piñeras en el país. Cerca de las 5 p.m. un grupo de unas 20 personas, según reportes de prensa, marcha desde la sede central de la UCR hasta la rotonda de la Hispanidad para el desarrollar la protesta anunciada. 

","CR Hoy: MANIFESTACIÓN SINDICAL GENERA TRÁFICO LENTO EN SAN PEDRO (2017-08-25), Socialismo Hoy: ORGANIZACIONES SE MANIFESTARÁN HOY EN LA FUENTE DE LA HISPANIDAD EXIGIENDO LIBERTAD SINDICAL (2017-08-25), La Extra: PIDEN PARAR PERSECUCIÓN A LOS TRABAJADORES (2017-08-26)"
5344,2018-01-09,Alajuela,Los Chiles,Local,Huelga,,Trabajadores y trabajadoras de Exportaciones Norteñas con el apoyo del SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar salario mínimo y respetar derechos laborales.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"En horas de la madrugada, trabajadores y trabajadoras de la empresa piñera Exportaciones Norteñas, ubicada en Santa Fe de Los Chiles, se declaran en huelga para reclamar el pago de salario mínimo y el respeto de sus derechos laborales. Durante los últimos años, se han presentado reiteradas huelgas en esta piñera debido a las condiciones de explotación laboral que sufren las y los trabajadores piñeros, muchos de los cuales son migrantes nicaragüenses en condición irregular. Según denuncia el SITRASEP, la empresa se rehúsa a pagar el salario mínimo argumentando que la mayoría de sus trabajadores laboran bajo la modalidad de destajo, esto es, se les paga por fruta recolectada. No obstante, la legislación laboral nacional, sostiene Jouseth Chaves, secretario de conflictos, establece que independientemente de la modalidad de contratación se debe pagar el salario mínimo el cual es de unos ₡255 mil colones mensuales. ",Socialismo Hoy: ¿POR QUÉ LA HUELGA EN EXPORTACIONES NORTEÑAS? EL SALARIO MÍNIMO ES UNA DE SUS REIVINDICACIONES (2018-01-10)
5346,2018-01-13,Alajuela,Los Chiles,Local,Huelga,,Trabajadores y trabajadoras de Exportaciones Norteñas con el apoyo del SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar salario mínimo y respetar derechos laborales.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Continúa la huelga en la finca de Exportaciones Norteñas en Santa Fe de Los Chiles. Este día, las y los trabajadores piñeros organizan un plantón de huelga frente a las instalaciones de la empresa, el cual es intervenido por la policía resultando detenidos trabajadores, en su mayoría migrantes. Ante esta acción, el SITRASEP denuncia una maniobra conjunta entre el gobierno y la patronal para criminalizar la huelga, valiéndose de la legislación migratoria para desmovilizar la manifestación de las y los trabajadores piñeros. ",Socialismo Hoy: POLICÍA DE MIGRACIÓN DETIENE A OBREROS PIÑEROS NICARAGUESES EN HUELGA PARA BENEFICIAR A EXPORTACIONES NORTEÑAS (2018-01-13)
5347,2018-01-13,Alajuela,Los Chiles,Local,Concentración,,Trabajadores y trabajadoras de Exportaciones Norteñas con el apoyo del SITRASEP,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar salario mínimo y respetar derechos laborales.,Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Exportaciones Norteñas,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,Detención de actores,"Continúa la huelga en la finca de Exportaciones Norteñas en Santa Fe de Los Chiles. Este día, las y los trabajadores piñeros organizan un plantón de huelga frente a las instalaciones de la empresa, el cual es intervenido por la policía resultando detenidos trabajadores, en su mayoría migrantes. Ante esta acción, el SITRASEP denuncia una maniobra conjunta entre el gobierno y la patronal para criminalizar la huelga, valiéndose de la legislación migratoria para desmovilizar la manifestación de las y los trabajadores piñeros. ",Socialismo Hoy: POLICÍA DE MIGRACIÓN DETIENE A OBREROS PIÑEROS NICARAGUESES EN HUELGA PARA BENEFICIAR A EXPORTACIONES NORTEÑAS (2018-01-13)
5420,2018-02-28,Guanacaste,Cañas,Regional,Huelga,,Trabajadores y trabajadoras del Ingenio Taboga,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Pagar horas extra.,Defensa del trabajo y las condiciones laborales,Pago de salarios,Ingenio Taboga,Empresas privadas,Acuerdo de negociar,No registrada/no existente,Particular,Presencia de fuerza policial,"En horas de la mañana, trabajadores y trabajadoras del Ingenio Taboga se declaran en huelga como medida de presión para que se les paguen horas extra adeudadas. En el marco de la protesta, el grupo de manifestantes bloquea el tránsito a la altura de Bebedero de Cañas. Según la información consultada, representantes de la empresa se hacen presentes para iniciar la negociación.",CR Hoy: TRABAJADORES DE INGENIO TABOGA EN HUELGA POR SALARIOS (2018-02-28)
5510,2017-10-21,San José,San José,No registrada,Concentración,,Extrabajadoras y extrabajadores bananeros,Grupos y/u organizaciones de trabajadores y trabajadoras,De extrabajadores y extrabajadoras y pensionados y pensionadas,Aprobar proyecto de ley que indemnizaría a afectados y afectadas por el nemagón.,"En favor o en contra de leyes, reglamentos, planes y/o decretos",,Asamblea Legislativa de la Administración Solís Rivera,Poder Legislativo,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Un grupo de extrabajadores y extrabajadoras bananeras protesta durante la sesión plenaria de la Asamblea Legislativa exigiendo que se priorice la discusión del proyecto de ley que permitiría la indemnización de las y los extrabajadores afectados por el agroquímico nemagón utilizado en las plantaciones bananeras entre finales de la década de 1960 y la de 1970. El proyecto de ley ha levantado posiciones encontradas entre diferentes diputados y fracciones. La fracción oficialista del PAC se ha manifestado en contra del proyecto y ha calificado la manifestación como ""politiquería electoral"".",La Extra: INDEMNIZAR A AFECTADOS POR NEMAGON ENFRENTA A DIPUTADOS (2017-10-21)
5516,2018-02-08,,,No registrada,Declaración pública,Denuncia,FECON,Grupos y/u organizaciones de ambientalistas,,Denunciar la importanción de agroquímico prohibido,Defensa del ambiente,Lucha contra la contaminación ambiental,SFE,Instituciones reguladoras,Se recibe la petición,No registrada/no existente,Particular,No registrado o no existente,"La FECON denuncia la compra de Bromacil, un agroquímico utilizado en plantaciones de piña, el cual fue prohibido por Decreto Ejecutivo el 5 de junio de 2017, tras la recurrente contaminación de mantos acuíferos en distintas zona del país. Por su parte, el SFE indica que la compra de este agroquímico fue realizada el 7 de mayo, aproximadamente un mes antes de que iniciara la prohibición. No obstante, Fabian Pacheco de FECON señala que “si fue cierto que ya era comprado y venía en camino debieron haber indemnizado y evitar el ingreso, pero además no entendemos por qué en el documento que nos dio el propio SFE indica que el ingreso del Bromacil se dio en noviembre del 2017 y se dice que la compra se hizo en mayo, un barco desde China lo que tarde son tres semanas, digamos un mes. No es posible que ese barco pasara seis meses navegando”.

","CR Hoy:  DENUNCIAN QUE GOBIERNO PERMITIÓ IMPORTACIÓN DE AGROQUÍMICO PROHIBIDO (2018-02-08), CR Hoy: SERVICIO FITOSANITARIO: BROMACIL SE COMPRÓ ANTES DE DECRETO (2018-02-09), La Extra: MAG NIEGA QUE BROMACIL INGRESARA AL PAÍS (2018-02-09)"
5663,2018-03-01,Guanacaste,Cañas,Regional,Bloqueo,,Trabajadores y trabajadoras del Ingenio Taboga,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,Recibir pago de salarios y prestaciones,Defensa del trabajo y las condiciones laborales,Pago de salarios,Ingenio Taboga,Empresas privadas,No registrada/no existente,No registrada/no existente,Particular,No registrado o no existente,"Cerca de 800 obreros agrícolas de caña azucarera del Ingenio Taboga se mantienen en huelga y bloquean diversas rutas de Cañas de Guanacaste. Las y los trabajadores exigen a la empresa el pago de salarios, horas extra y prestaciones. César Henríquez, integrante del Sindicato de Trabajadores de la Industria de la Caña, señala que “hablamos que a casi todos nos deben parte de nuestras prestaciones, hacen lo que les da la gana con nuestros pagos”.
",La Extra: PEONES DE INGENIO TABOGA EN HUELGA POR FALTA DE PAGO (2018-03-01)
